"PVWatts Hourly PV Performance Data"
"Requested Location","denton, tx"
"Location","Lat, Lng: 33.21, -97.14"
"Latitude (DD)","33.21"
"Longitude (DD)","-97.14"
"Elevation (m)","202.67999267578"
"DC System Size (kW)","100"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"8","20","1","0","0","24","3.6","0.17","0","24","0","0"
"8","20","2","0","0","24","3.6","0.17","0","24","0","0"
"8","20","3","0","0","24","3.4","0.17","0","24","0","0"
"8","20","4","0","0","24","3.2","0.17","0","24","0","0"
"8","20","5","0","0","24","3.1","0.17","0","24","0","0"
"8","20","6","0","28","24","3.6","0.17","25.965","24.47","1878.358","1415.444"
"8","20","7","20","115","26","4.3","0.17","112.407","27.867","9055.393","8338.168"
"8","20","8","103","223","28","4.7","0.17","265.519","32.179","21663.362","20499.387"
"8","20","9","699","159","30","4.9","0.17","670.413","40.289","54005.708","51695.714"
"8","20","10","776","159","33","4.8","0.17","846.238","46.131","66082.649","63344.721"
"8","20","11","814","159","34","4.7","0.17","960.226","49.078","73676.436","70669.431"
"8","20","12","827","158","35","4.7","0.17","1000.881","50.711","76123.197","73029.493"
"8","20","13","827","150","36","4.7","0.17","966.919","51.183","73540.033","70537.861"
"8","20","14","807","140","37","4.8","0.17","860.262","50.349","66021.927","63286.151"
"8","20","15","737","140","36","4.9","0.17","686.548","46.537","53929.432","51622.142"
"8","20","16","653","122","35","4.7","0.17","474.207","42.491","38137.949","36390.214"
"8","20","17","499","94","33","4","0.17","244.468","37.174","18466.986","17416.271"
"8","20","18","189","45","31","3.6","0.17","49.78","31.861","3092.379","2586.447"
"8","20","19","0","0","29","4.2","0.17","0","29","0","0"
"8","20","20","0","0","28","4.7","0.17","0","28","0","0"
"8","20","21","0","0","27","4.6","0.17","0","27","0","0"
"8","20","22","0","0","27","4.3","0.17","0","27","0","0"
"8","20","23","0","0","26","4","0.17","0","26","0","0"
"8","21","0","0","0","26","3.8","0.17","0","26","0","0"
"8","21","1","0","0","25","3.6","0.17","0","25","0","0"
"8","21","2","0","0","25","3.4","0.17","0","25","0","0"
"8","21","3","0","0","24","3.1","0.17","0","24","0","0"
"8","21","4","0","0","24","2.9","0.17","0","24","0","0"
"8","21","5","0","0","24","3","0.17","0","24","0","0"
"8","21","6","81","44","25","3.9","0.17","41.945","25.712","2879.275","2380.895"
"8","21","7","387","112","27","4.9","0.17","220.28","30.332","17118.212","16115.29"
"8","21","8","566","147","30","5.4","0.17","445.025","36.438","36610.566","34916.951"
"8","21","9","666","170","32","5.4","0.17","658.099","41.493","52728.21","50463.483"
"8","21","10","727","182","34","5.1","0.17","829.922","46.394","64694.841","62006.089"
"8","21","11","763","186","35","5","0.17","938.225","49.173","71930.166","68985.038"
"8","21","12","796","172","36","5","0.17","984.136","50.863","74798.593","71751.825"
"8","21","13","785","172","37","5","0.17","948.258","51.326","72057.799","69108.149"
"8","21","14","758","165","37","5.1","0.17","841.933","49.575","64789.299","62097.2"
"8","21","15","696","158","37","5.1","0.17","674.23","47.089","52804.05","50536.636"
"8","21","16","613","134","36","4.9","0.17","463.894","43.14","37171.264","35457.782"
"8","21","17","460","100","34","3.8","0.17","235.954","38.15","17762.618","16736.861"
"8","21","18","154","45","31","2.7","0.17","47.855","31.968","3042.86","2538.683"
"8","21","19","0","0","29","2.9","0.17","0","29","0","0"
"8","21","20","0","0","29","3.6","0.17","0","29","0","0"
"8","21","21","0","0","28","4","0.17","0","28","0","0"
"8","21","22","0","0","27","4.1","0.17","0","27","0","0"
"8","21","23","0","0","26","4.2","0.17","0","26","0","0"
"8","22","0","0","0","26","4.1","0.17","0","26","0","0"
"8","22","1","0","0","26","3.9","0.17","0","26","0","0"
"8","22","2","0","0","25","3.6","0.17","0","25","0","0"
"8","22","3","0","0","25","3.3","0.17","0","25","0","0"
"8","22","4","0","0","24","3.1","0.17","0","24","0","0"
"8","22","5","0","0","24","3.2","0.17","0","24","0","0"
"8","22","6","41","42","26","3.9","0.17","39.088","26.669","2733.091","2239.891"
"8","22","7","323","126","28","4.6","0.17","213.547","31.367","16640.404","15654.412"
"8","22","8","551","156","30","4.7","0.17","444.04","37.012","36432.823","34745.507"
"8","22","9","691","163","32","4.6","0.17","669.52","42.684","53414.857","51125.8"
"8","22","10","777","161","35","4.3","0.17","849.909","49.099","65565.989","62846.37"
"8","22","11","827","156","36","4.1","0.17","970.387","52.537","73394.463","70397.449"
"8","22","12","872","135","37","3.9","0.17","1015.577","54.811","75970.025","72881.749"
"8","22","13","872","129","38","3.9","0.17","982.491","55.237","73506.152","70505.18"
"8","22","14","855","120","39","3.9","0.17","876.347","54.393","66176.744","63435.483"
"8","22","15","816","108","38","3.8","0.17","709.01","50.664","54842.693","52503.042"
"8","22","16","744","93","37","3.6","0.17","491.648","46.078","39067.29","37286.624"
"8","22","17","605","72","35","2.6","0.17","253.086","40.393","18642.696","17585.754"
"8","22","18","292","36","31","1.9","0.17","47.078","32.057","2602.918","2114.33"
"8","22","19","0","0","29","2.2","0.17","0","29","0","0"
"8","22","20","0","0","29","2.9","0.17","0","29","0","0"
"8","22","21","0","0","28","3.6","0.17","0","28","0","0"
"8","22","22","0","0","27","3.7","0.17","0","27","0","0"
"8","22","23","0","0","26","3.5","0.17","0","26","0","0"
"8","23","0","0","0","26","3.4","0.17","0","26","0","0"
"8","23","1","0","0","25","3.3","0.17","0","25","0","0"
"8","23","2","0","0","24","3","0.17","0","24","0","0"
"8","23","3","0","0","24","2.5","0.17","0","24","0","0"
"8","23","4","0","0","23","2.3","0.17","0","23","0","0"
"8","23","5","0","0","23","2.5","0.17","0","23","0","0"
"8","23","6","199","37","25","3.1","0.17","40.013","25.739","2427.559","1945.185"
"8","23","7","542","81","28","3.7","0.17","237.507","32.221","18041.931","17006.277"
"8","23","8","707","101","31","3.9","0.17","473.676","39.362","38679.728","36912.795"
"8","23","9","797","113","34","3.7","0.17","694.606","46.595","54663.561","52330.258"
"8","23","10","849","119","36","3.5","0.17","865.873","52.155","66040.566","63304.13"
"8","23","11","879","121","37","3.6","0.17","979.052","54.967","73368.139","70372.058"
"8","23","12","878","129","38","3.8","0.17","1015.621","56.077","75581.572","72507.06"
"8","23","13","875","125","38","3.9","0.17","981.119","55.214","73428.971","70430.734"
"8","23","14","856","118","38","4","0.17","874.599","53.142","66413.385","63663.739"
"8","23","15","801","115","38","4","0.17","704.369","50.219","54581.019","52250.64"
"8","23","16","723","99","37","3.8","0.17","485.328","45.695","38613.648","36849.057"
"8","23","17","577","76","34","2.9","0.17","247.519","39.005","18342.296","17295.999"
"8","23","18","255","37","31","2","0.17","44.722","31.993","2530.883","2044.848"
"8","23","19","0","0","29","2","0.17","0","29","0","0"
"8","23","20","0","0","29","2.3","0.17","0","29","0","0"
"8","23","21","0","0","28","2.6","0.17","0","28","0","0"
"8","23","22","0","0","28","2.8","0.17","0","28","0","0"
"8","23","23","0","0","27","2.8","0.17","0","27","0","0"
"8","24","0","0","0","27","3","0.17","0","27","0","0"
"8","24","1","0","0","26","3.1","0.17","0","26","0","0"
"8","24","2","0","0","26","3.1","0.17","0","26","0","0"
"8","24","3","0","0","25","2.8","0.17","0","25","0","0"
"8","24","4","0","0","25","2.6","0.17","0","25","0","0"
"8","24","5","0","0","25","2.7","0.17","0","25","0","0"
"8","24","6","176","37","26","3.1","0.17","39.101","26.725","2389.713","1908.68"
"8","24","7","508","85","28","3.7","0.17","231.731","32.122","17649.827","16628.067"
"8","24","8","675","110","31","3.9","0.17","466.389","39.233","38076.671","36331.107"
"8","24","9","512","229","34","3.4","0.17","604.284","45.458","47475.519","45396.916"
"8","24","10","509","300","35","2.9","0.17","756.504","50.534","57732.531","55290.481"
"8","24","11","407","382","36","2.8","0.17","793.296","52.542","59610.622","57102.025"
"8","24","12","493","329","37","2.9","0.17","842.489","54.271","62881.331","60256.839"
"8","24","13","867","124","38","2.9","0.17","972.03","57.975","71907.26","68962.943"
"8","24","14","845","118","38","2.9","0.17","864.312","55.782","64908.791","62212.458"
"8","24","15","457","246","38","2.9","0.17","583.645","50.009","44906.614","42919.038"
"8","24","16","731","92","37","2.8","0.17","481.468","47.13","38092.694","36346.562"
"8","24","17","595","70","35","2.2","0.17","245.835","40.641","18013.351","16978.71"
"8","24","18","285","33","32","1.6","0.17","42.612","33.012","2289.637","1812.15"
"8","24","19","0","0","30","1.8","0.17","0","30","0","0"
"8","24","20","0","0","29","2.1","0.17","0","29","0","0"
"8","24","21","0","0","28","2.4","0.17","0","28","0","0"
"8","24","22","0","0","28","2.4","0.17","0","28","0","0"
"8","24","23","0","0","27","2.2","0.17","0","27","0","0"
"8","25","0","0","0","26","1.9","0.17","0","26","0","0"
"8","25","1","0","0","25","1.7","0.17","0","25","0","0"
"8","25","2","0","0","25","1.5","0.17","0","25","0","0"
"8","25","3","0","0","24","1.3","0.17","0","24","0","0"
"8","25","4","0","0","24","1.3","0.17","0","24","0","0"
"8","25","5","0","0","24","1.5","0.17","0","24","0","0"
"8","25","6","278","31","26","2","0.17","38.716","26.842","2111.153","1639.99"
"8","25","7","593","68","29","2.5","0.17","239.977","34.196","17972.741","16939.539"
"8","25","8","733","90","32","2.5","0.17","476.899","42.588","38469.182","36709.71"
"8","25","9","805","106","35","1.8","0.17","693.941","52.627","53266.855","50983.042"
"8","25","10","845","117","36","1.2","0.17","860.98","60.987","63223.597","60586.977"
"8","25","11","867","122","37","1.2","0.17","968.786","65.083","69468.07","66610.184"
"8","25","12","853","138","38","1.5","0.17","999.502","65.003","71536.03","68604.868"
"8","25","13","846","136","39","1.8","0.17","963.337","63.388","69579.951","66718.1"
"8","25","14","821","131","39","2.2","0.17","860.616","59.115","63679.387","61026.617"
"8","25","15","760","128","38","2.5","0.17","686.004","53.18","52476.805","50220.987"
"8","25","16","680","109","37","2.8","0.17","470.585","46.899","37221.882","35506.607"
"8","25","17","534","81","35","2.4","0.17","237.512","40.253","17489.623","16473.54"
"8","25","18","220","35","33","1.8","0.17","40.137","33.932","2255.368","1779.095"
"8","25","19","0","0","31","1.8","0.17","0","31","0","0"
"8","25","20","0","0","30","1.9","0.17","0","30","0","0"
"8","25","21","0","0","29","1.9","0.17","0","29","0","0"
"8","25","22","0","0","28","1.7","0.17","0","28","0","0"
"8","25","23","0","0","27","1.5","0.17","0","27","0","0"
"8","26","0","0","0","27","1.4","0.17","0","27","0","0"
"8","26","1","0","0","26","1.3","0.17","0","26","0","0"
"8","26","2","0","0","25","1.2","0.17","0","25","0","0"
"8","26","3","0","0","25","1.1","0.17","0","25","0","0"
"8","26","4","0","0","25","1.1","0.17","0","25","0","0"
"8","26","5","0","0","25","1.5","0.17","0","25","0","0"
"8","26","6","163","35","26","1.9","0.17","36.945","26.852","2229.204","1753.859"
"8","26","7","468","91","29","1.7","0.17","224.737","34.727","16977.145","15979.221"
"8","26","8","626","124","32","1.7","0.17","455.471","43.849","36440.493","34752.906"
"8","26","9","709","147","34","2.2","0.17","668.029","49.642","51834.42","49601.364"
"8","26","10","754","165","35","2.5","0.17","835.301","53.441","63289.789","60650.824"
"8","26","11","777","176","36","2.9","0.17","943.172","55.374","70489.875","67595.782"
"8","26","12","797","171","36","3.2","0.17","984.44","55.228","73491.233","70490.79"
"8","26","13","798","163","37","3.4","0.17","950.714","54.991","71190.003","68271.102"
"8","26","14","785","148","37","3.7","0.17","845.867","52.303","64433.327","61753.841"
"8","26","15","747","131","36","3.9","0.17","678.694","47.945","53082.777","50805.487"
"8","26","16","674","109","35","4.1","0.17","466.335","42.999","37497.045","35772.02"
"8","26","17","529","80","34","3.9","0.17","234.005","38.039","17360.282","16348.782"
"8","26","18","218","33","32","3.2","0.17","37.74","32.672","2092.525","1622.023"
"8","26","19","0","0","30","2.7","0.17","0","30","0","0"
"8","26","20","0","0","29","2.1","0.17","0","29","0","0"
"8","26","21","0","0","28","1.6","0.17","0","28","0","0"
"8","26","22","0","0","27","1.2","0.17","0","27","0","0"
"8","26","23","0","0","27","1.1","0.17","0","27","0","0"
"8","27","0","0","0","26","1.1","0.17","0","26","0","0"
"8","27","1","0","0","26","1.1","0.17","0","26","0","0"
"8","27","2","0","0","25","1.1","0.17","0","25","0","0"
"8","27","3","0","0","25","1","0.17","0","25","0","0"
"8","27","4","0","0","24","1","0.17","0","24","0","0"
"8","27","5","0","0","24","1.3","0.17","0","24","0","0"
"8","27","6","161","34","26","1.7","0.17","36.06","26.865","2151.599","1679.003"
"8","27","7","457","93","29","1.8","0.17","223.679","34.582","16927.816","15931.64"
"8","27","8","611","129","31","1.8","0.17","452.928","42.534","36425.44","34738.386"
"8","27","9","682","161","32","2.3","0.17","663.132","47.229","51951.4","49714.199"
"8","27","10","734","177","34","2.8","0.17","833.363","51.435","63660.239","61008.147"
"8","27","11","770","182","35","3.1","0.17","942.598","53.721","70942.906","68032.76"
"8","27","12","788","179","36","3.4","0.17","983.482","54.603","73610.207","70605.548"
"8","27","13","792","168","36","3.5","0.17","949.639","53.692","71505.804","68575.713"
"8","27","14","781","151","36","3.6","0.17","844.745","51.516","64567.782","61883.532"
"8","27","15","742","133","35","3.7","0.17","677.316","47.28","53127.085","50848.224"
"8","27","16","663","112","34","3.7","0.17","462.477","42.41","37274.157","35557.029"
"8","27","17","514","82","33","3.1","0.17","230.517","37.505","17129.342","16126.025"
"8","27","18","202","32","31","2.3","0.17","35.662","31.743","1973.91","1507.611"
"8","27","19","0","0","29","2.1","0.17","0","29","0","0"
"8","27","20","0","0","28","2.3","0.17","0","28","0","0"
"8","27","21","0","0","27","2.3","0.17","0","27","0","0"
"8","27","22","0","0","26","2.2","0.17","0","26","0","0"
"8","27","23","0","0","26","2","0.17","0","26","0","0"
"8","28","0","0","0","25","1.8","0.17","0","25","0","0"
"8","28","1","0","0","24","1.7","0.17","0","24","0","0"
"8","28","2","0","0","24","1.6","0.17","0","24","0","0"
"8","28","3","0","0","23","1.5","0.17","0","23","0","0"
"8","28","4","0","0","23","1.2","0.17","0","23","0","0"
"8","28","5","0","0","23","1.5","0.17","0","23","0","0"
"8","28","6","210","31","25","2.2","0.17","35.534","25.751","1995.54","1528.474"
"8","28","7","531","79","28","2.7","0.17","233.403","32.884","17679.401","16656.593"
"8","28","8","689","105","31","2.9","0.17","470.004","40.719","38177.762","36428.616"
"8","28","9","770","123","32","2.9","0.17","687.149","46.167","54181.347","51865.131"
"8","28","10","809","138","34","3","0.17","856.647","51.327","65558.142","62838.8"
"8","28","11","828","149","35","3.1","0.17","965.465","54.181","72577.927","69609.846"
"8","28","12","823","159","36","3.2","0.17","998.114","55.498","74453.887","71419.333"
"8","28","13","813","157","36","3.3","0.17","958.401","54.43","71964.218","69017.883"
"8","28","14","788","149","36","3.2","0.17","848.112","52.594","64544.804","61861.369"
"8","28","15","742","134","35","3.1","0.17","677.365","48.501","52870.345","50600.582"
"8","28","16","660","113","33","2.6","0.17","460.765","43.043","37043.475","35334.521"
"8","28","17","506","82","31","1.7","0.17","227.139","36.777","16903.022","15907.725"
"8","28","18","181","31","29","1.1","0.17","33.471","29.903","1855.682","1393.571"
"8","28","19","0","0","27","1.2","0.17","0","27","0","0"
"8","28","20","0","0","27","1.7","0.17","0","27","0","0"
"8","28","21","0","0","26","2.3","0.17","0","26","0","0"
"8","28","22","0","0","26","2.9","0.17","0","26","0","0"
"8","28","23","0","0","25","3.1","0.17","0","25","0","0"
"8","29","0","0","0","25","2.7","0.17","0","25","0","0"
"8","29","1","0","0","24","2","0.17","0","24","0","0"
"8","29","2","0","0","24","1.3","0.17","0","24","0","0"
"8","29","3","0","0","24","0.9","0.17","0","24","0","0"
"8","29","4","0","0","23","0.9","0.17","0","23","0","0"
"8","29","5","0","0","23","1.5","0.17","0","23","0","0"
"8","29","6","0","22","23","2.1","0.17","20.417","23.471","1379.055","933.833"
"8","29","7","351","99","24","2.1","0.17","199.239","28.688","15536.959","14590.066"
"8","29","8","582","137","25","2","0.17","446.343","35.905","36862.538","35159.995"
"8","29","9","404","270","27","2","0.17","563.298","40.7","45016.854","43025.372"
"8","29","10","221","389","29","2","0.17","582.137","43.107","45473.059","43465.412"
"8","29","11","768","179","30","1.8","0.17","937.988","53.739","70615.063","67716.535"
"8","29","12","806","162","31","1.6","0.17","984.065","56.997","72950.224","69968.951"
"8","29","13","795","161","32","1.5","0.17","944.659","57.528","70005.225","67128.306"
"8","29","14","764","156","32","1.7","0.17","833.558","53.58","63171.105","60536.346"
"8","29","15","153","311","32","2","0.17","417.039","42.125","32747.046","31190.332"
"8","29","16","25","185","31","2.2","0.17","186.681","35.365","14820.128","13898.636"
"8","29","17","192","112","30","1.8","0.17","162.54","34.087","12511.545","11671.855"
"8","29","18","20","28","28","1.2","0.17","26.159","28.72","1629.227","1175.141"
"8","29","19","0","0","27","1.2","0.17","0","27","0","0"
"8","29","20","0","0","26","1.2","0.17","0","26","0","0"
"8","29","21","0","0","26","1.4","0.17","0","26","0","0"
"8","29","22","0","0","25","1.8","0.17","0","25","0","0"
"8","29","23","0","0","25","2.3","0.17","0","25","0","0"
"8","30","0","0","0","25","2.9","0.17","0","25","0","0"
"8","30","1","0","0","24","3.2","0.17","0","24","0","0"
"8","30","2","0","0","24","2.9","0.17","0","24","0","0"
"8","30","3","0","0","23","2.3","0.17","0","23","0","0"
"8","30","4","0","0","23","1.5","0.17","0","23","0","0"
"8","30","5","0","0","23","1.2","0.17","0","23","0","0"
"8","30","6","149","32","24","1.5","0.17","34.067","24.845","1987.688","1520.9"
"8","30","7","505","82","26","1.4","0.17","229.239","32.238","17444.015","16429.548"
